Ticket_ID,Issue_Category,Priority,Status,Created_Date,Resolved_Date,SLA_Hours,Assigned_Agent,Department,User_Rating,Branch,Resolution_Time_Hours,SLA_Status,Agent_Id,Agent_Name,,
TKT-105428,Performance Issue,Medium,Resolved,26-05-2023,29-05-2023,24,AGN-126,Finance,5,Hyderabad,38.77025485,Breached,AGN-126,Anil,,Agent_16
TKT-106681,Network Issue,Low,In Progress,07-07-2023,07-07-2023,24,AGN-191,IT,4,Hyderabad,9.897635362,Met,AGN-191,Bhavya,,Agent_2
TKT-106893,Performance Issue,Medium,In Progress,03-08-2023,05-08-2023,24,AGN-146,IT,2,Hyderabad,14.81805738,Met,AGN-146,Mahesh,,Agent_4
TKT-109643,Hardware Failure,Low,Resolved,25-05-2023,25-05-2023,24,AGN-150,HR,2,Hyderabad,45.46031297,Breached,AGN-150,Lakshmi,,Agent_7
TKT-109943,Hardware Failure,Medium,In Progress,18-02-2023,21-02-2023,24,AGN-133,Operations,2,Hyderabad,39.59324266,Breached,AGN-133,Kiran,,Agent_7
TKT-104658,Software Bug,Low,Resolved,17-02-2023,19-02-2023,24,AGN-149,Operations,4,Hyderabad,34.3208047,Breached,AGN-149,Preeti,,Agent_16
TKT-107082,Login Issue,Medium,In Progress,20-10-2023,28-10-2023,24,AGN-137,HR,4,Hyderabad,14.54710238,Met,AGN-137,Ramesh,,Agent_3
TKT-106869,Hardware Failure,Medium,Open,25-04-2023,29-04-2023,24,AGN-186,Support,4,Hyderabad,53.98448821,Breached,AGN-186,Shalini,,Agent_17
TKT-107607,Network Issue,High,Open,28-05-2023,03-06-2023,24,AGN-194,Finance,2,Hyderabad,16.9108029,Met,AGN-194,Vikas,,Agent_1
TKT-107669,Email Problem,Critical,In Progress,17-01-2023,26-01-2023,24,AGN-120,Operations,3,Hyderabad,7.464606429,Met,AGN-120,Anjali,,Agent_14
TKT-106219,System Crash,Critical,Open,19-11-2023,21-11-2023,24,AGN-151,Support,3,Hyderabad,7.347529432,Met,AGN-151,Sanjay,,Agent_16
TKT-104534,Hardware Failure,Critical,In Progress,01-08-2023,07-08-2023,24,AGN-142,HR,4,Hyderabad,30.83614686,Breached,AGN-142,Kavya,,Agent_6
TKT-105979,Software Bug,Low,In Progress,03-08-2023,12-08-2023,24,AGN-179,IT,5,Hyderabad,19.12869071,Met,AGN-179,Rohit,,Agent_16
TKT-108890,System Crash,Medium,Resolved,14-09-2023,16-09-2023,24,AGN-135,HR,3,Hyderabad,56.12050355,Breached,AGN-135,Nisha,,Agent_5
TKT-101312,Software Bug,Low,In Progress,03-08-2023,09-08-2023,24,AGN-169,Operations,4,Hyderabad,64.34347465,Breached,AGN-169,Deepak,,Agent_6
TKT-102962,Software Bug,Medium,In Progress,03-11-2023,09-11-2023,24,AGN-108,HR,3,Hyderabad,14.7294004,Met,AGN-108,Aishwarya,,Agent_17
TKT-102938,System Crash,Low,Resolved,20-08-2023,27-08-2023,24,AGN-141,Support,4,Hyderabad,15.41673319,Met,AGN-141,Prakash,,Agent_7
TKT-103197,Email Problem,Critical,Resolved,07-02-2023,08-02-2023,24,AGN-177,IT,5,Hyderabad,8.408434674,Met,AGN-177,Sunita,,Agent_19
TKT-105296,Software Bug,High,Open,11-06-2023,11-06-2023,24,AGN-159,IT,4,Hyderabad,2.849185938,Met,AGN-159,Harish,,Agent_9
TKT-107204,Login Issue,Medium,In Progress,05-03-2023,10-03-2023,24,AGN-157,Operations,4,Hyderabad,34.41633913,Breached,AGN-157,Swathi,,Agent_1
TKT-105730,Performance Issue,Critical,In Progress,10-10-2023,17-10-2023,24,AGN-117,HR,2,Hyderabad,6.480578896,Met,AGN-117,Anil,,Agent_3
TKT-100126,Email Problem,Critical,Open,11-05-2023,13-05-2023,24,AGN-124,Finance,2,Hyderabad,41.12061532,Breached,AGN-124,Bhavya,,Agent_20
TKT-105602,Email Problem,Medium,Resolved,17-01-2023,25-01-2023,24,AGN-178,Support,5,Hyderabad,19.10015457,Met,AGN-178,Mahesh,,Agent_15
TKT-101191,Network Issue,Critical,In Progress,29-06-2023,02-07-2023,24,AGN-106,IT,5,Hyderabad,56.83525859,Breached,AGN-106,Lakshmi,,Agent_8
TKT-102639,Email Problem,Critical,Resolved,11-12-2023,14-12-2023,24,AGN-170,Support,2,Hyderabad,48.39254628,Breached,AGN-170,Kiran,,Agent_5
TKT-101366,Email Problem,Low,In Progress,05-03-2023,07-03-2023,24,AGN-107,HR,5,Hyderabad,14.58438306,Met,AGN-107,Preeti,,Agent_1
TKT-109211,Network Issue,High,Resolved,11-01-2023,17-01-2023,24,AGN-141,Operations,5,Hyderabad,10.84588964,Met,AGN-141,Ramesh,,Agent_20
TKT-106453,Hardware Failure,High,Open,03-10-2023,11-10-2023,24,AGN-177,IT,4,Hyderabad,42.97015387,Breached,AGN-177,Shalini,,Agent_18
TKT-106671,Network Issue,Low,Resolved,23-03-2023,27-03-2023,24,AGN-127,HR,4,Hyderabad,1.107080009,Met,AGN-127,Vikas,,Agent_1
TKT-106683,Network Issue,Critical,In Progress,14-11-2023,20-11-2023,24,AGN-109,HR,1,Hyderabad,18.83812446,Met,AGN-109,Anjali,,Agent_13
TKT-104539,Network Issue,Medium,Resolved,04-02-2023,09-02-2023,24,AGN-180,Support,3,Hyderabad,35.70962251,Breached,AGN-180,Sanjay,,Agent_20
TKT-108876,Email Problem,Low,In Progress,14-08-2023,19-08-2023,24,AGN-158,HR,3,Hyderabad,15.23453449,Met,AGN-158,Kavya,,Agent_17
TKT-102887,Performance Issue,Medium,Open,27-04-2023,06-05-2023,24,AGN-165,HR,5,Hyderabad,61.86621632,Breached,AGN-165,Rohit,,Agent_19
TKT-109654,Software Bug,High,In Progress,10-01-2023,16-01-2023,24,AGN-103,Finance,1,Hyderabad,36.76772326,Breached,AGN-103,Nisha,,Agent_10
TKT-104086,Email Problem,Medium,Open,26-04-2023,04-05-2023,24,AGN-120,Support,1,Hyderabad,58.92203614,Breached,AGN-120,Deepak,,Agent_1
TKT-102261,Network Issue,High,In Progress,06-08-2023,15-08-2023,24,AGN-172,Support,5,Hyderabad,16.64699081,Met,AGN-172,Aishwarya,,Agent_12
TKT-104180,Email Problem,Critical,Open,10-07-2023,10-07-2023,24,AGN-129,HR,4,Hyderabad,2.996037277,Met,AGN-129,Prakash,,Agent_4
TKT-102841,System Crash,Low,Resolved,27-09-2023,27-09-2023,24,AGN-111,Support,1,Hyderabad,71.6261536,Breached,AGN-111,Sunita,,Agent_15
TKT-109959,Login Issue,Low,Open,07-06-2023,14-06-2023,24,AGN-152,Support,3,Hyderabad,14.95982608,Met,AGN-152,Harish,,Agent_4
TKT-106040,System Crash,Low,In Progress,26-10-2023,02-11-2023,24,AGN-140,IT,4,Hyderabad,9.914551203,Met,AGN-140,Swathi,,Agent_8
TKT-103560,Software Bug,High,Open,01-06-2023,06-06-2023,24,AGN-170,Finance,4,Hyderabad,8.715867126,Met,AGN-170,Anil,,Agent_18
TKT-104758,Email Problem,Medium,In Progress,02-01-2023,05-01-2023,24,AGN-144,Operations,1,Hyderabad,65.47534549,Breached,AGN-144,Bhavya,,Agent_17
TKT-100626,Performance Issue,Critical,In Progress,19-10-2023,28-10-2023,24,AGN-146,HR,4,Hyderabad,5.42215263,Met,AGN-146,Mahesh,,Agent_15
TKT-105014,Login Issue,Medium,In Progress,11-08-2023,15-08-2023,24,AGN-195,HR,4,Hyderabad,16.1369702,Met,AGN-195,Lakshmi,,Agent_8
TKT-101375,Hardware Failure,Medium,Resolved,29-01-2023,02-02-2023,24,AGN-138,Support,1,Hyderabad,52.61776431,Breached,AGN-138,Kiran,,Agent_9
TKT-101181,Email Problem,Critical,Resolved,29-07-2023,06-08-2023,24,AGN-126,Finance,5,Hyderabad,55.64984407,Breached,AGN-126,Preeti,,Agent_13
TKT-105708,Performance Issue,Medium,Resolved,02-11-2023,11-11-2023,24,AGN-167,Support,3,Hyderabad,5.40425421,Met,AGN-167,Ramesh,,Agent_11
TKT-100490,Login Issue,Medium,In Progress,11-08-2023,19-08-2023,24,AGN-144,Finance,3,Hyderabad,39.90342231,Breached,AGN-144,Shalini,,Agent_3
TKT-103729,Email Problem,High,Open,20-07-2023,23-07-2023,24,AGN-195,HR,1,Hyderabad,10.31347409,Met,AGN-195,Vikas,,Agent_4
TKT-105974,Network Issue,Critical,Resolved,01-11-2023,01-11-2023,24,AGN-114,Finance,2,Hyderabad,4.067408089,Met,AGN-114,Anjali,,Agent_6
TKT-103534,Software Bug,Critical,Resolved,13-08-2023,19-08-2023,24,AGN-116,Finance,4,Hyderabad,39.72120474,Breached,AGN-116,Sanjay,,Agent_18
TKT-103296,System Crash,Medium,Resolved,24-06-2023,27-06-2023,24,AGN-193,Support,5,Hyderabad,2.878503008,Met,AGN-193,Kavya,,Agent_15
TKT-101940,Network Issue,Low,Resolved,09-10-2023,18-10-2023,24,AGN-180,Support,2,Hyderabad,12.9506679,Met,AGN-180,Rohit,,Agent_15
TKT-105014,Login Issue,Medium,In Progress,11-08-2023,15-08-2023,24,AGN-178,HR,4,Hyderabad,46.34863432,Breached,AGN-178,Nisha,,Agent_8
TKT-101882,Hardware Failure,Critical,In Progress,09-08-2023,15-08-2023,24,AGN-192,Support,1,Hyderabad,71.74032957,Breached,AGN-192,Deepak,,Agent_19
TKT-104908,Login Issue,Low,In Progress,22-04-2023,01-05-2023,24,AGN-105,IT,2,Hyderabad,67.09632052,Breached,AGN-105,Aishwarya,,Agent_10
TKT-102987,System Crash,Low,Resolved,08-08-2023,11-08-2023,24,AGN-121,IT,5,Hyderabad,6.609245043,Met,AGN-121,Prakash,,Agent_20
TKT-105585,Performance Issue,High,In Progress,25-10-2023,25-10-2023,24,AGN-176,Operations,2,Hyderabad,3.303093293,Met,AGN-176,Sunita,,Agent_18
TKT-103159,Login Issue,Low,Resolved,12-09-2023,13-09-2023,24,AGN-157,HR,2,Hyderabad,18.40801955,Met,AGN-157,Harish,,Agent_17
TKT-104530,System Crash,High,Resolved,10-11-2023,16-11-2023,24,AGN-139,Operations,1,Hyderabad,66.03141981,Breached,AGN-139,Swathi,,Agent_13
TKT-100681,Email Problem,High,Resolved,12-01-2023,16-01-2023,24,AGN-171,HR,3,Hyderabad,4.871821462,Met,AGN-171,Anil,,Agent_14
TKT-105254,Performance Issue,Low,Open,24-03-2023,27-03-2023,24,AGN-130,Finance,2,Hyderabad,5.547503388,Met,AGN-130,Bhavya,,Agent_12
TKT-101073,Login Issue,High,In Progress,14-05-2023,18-05-2023,24,AGN-161,HR,2,Hyderabad,63.72036142,Breached,AGN-161,Mahesh,,Agent_3
TKT-102387,Login Issue,Low,Resolved,10-05-2023,10-05-2023,24,AGN-197,Finance,1,Hyderabad,43.28530799,Breached,AGN-197,Lakshmi,,Agent_20
TKT-102693,Performance Issue,Low,Resolved,10-11-2023,12-11-2023,24,AGN-141,Support,2,Hyderabad,44.78262374,Breached,AGN-141,Kiran,,Agent_5
TKT-109562,System Crash,Critical,Resolved,07-07-2023,13-07-2023,24,AGN-122,Finance,4,Hyderabad,18.98103934,Met,AGN-122,Preeti,,Agent_8
TKT-104340,Performance Issue,Critical,Open,05-11-2023,06-11-2023,24,AGN-131,Finance,4,Hyderabad,10.43961879,Met,AGN-131,Ramesh,,Agent_8
TKT-102156,Email Problem,High,Open,20-11-2023,24-11-2023,24,AGN-111,HR,1,Hyderabad,1.237053103,Met,AGN-111,Shalini,,Agent_10
TKT-107966,System Crash,High,Open,21-03-2023,22-03-2023,24,AGN-180,IT,4,Hyderabad,10.13585358,Met,AGN-180,Vikas,,Agent_17
TKT-102580,Network Issue,Critical,In Progress,19-03-2023,19-03-2023,24,AGN-106,Operations,5,Hyderabad,39.42960755,Breached,AGN-106,Anjali,,Agent_6
TKT-107257,Performance Issue,Low,Resolved,16-09-2023,22-09-2023,24,AGN-142,IT,4,Hyderabad,4.919419157,Met,AGN-142,Sanjay,,Agent_19
TKT-102159,Network Issue,Low,In Progress,02-10-2023,11-10-2023,24,AGN-194,Support,5,Hyderabad,7.97286882,Met,AGN-194,Kavya,,Agent_9
TKT-106772,Software Bug,Low,Open,02-12-2023,03-12-2023,24,AGN-136,Finance,2,Hyderabad,4.774343027,Met,AGN-136,Rohit,,Agent_4
TKT-101627,Email Problem,Low,In Progress,25-08-2023,01-09-2023,24,AGN-138,Support,2,Hyderabad,48.30161629,Breached,AGN-138,Nisha,,Agent_11
TKT-108219,Hardware Failure,Low,In Progress,10-09-2023,13-09-2023,24,AGN-143,Operations,4,Hyderabad,1.229746455,Met,AGN-143,Deepak,,Agent_19
TKT-107080,Performance Issue,Critical,Open,23-01-2023,25-01-2023,24,AGN-189,Finance,3,Hyderabad,10.08692606,Met,AGN-189,Aishwarya,,Agent_19
TKT-101985,System Crash,High,In Progress,21-09-2023,28-09-2023,24,AGN-122,Support,5,Hyderabad,49.81590152,Breached,AGN-122,Prakash,,Agent_5
TKT-109713,Hardware Failure,Critical,In Progress,09-03-2023,10-03-2023,24,AGN-183,Support,2,Hyderabad,7.5059767,Met,AGN-183,Sunita,,Agent_12
TKT-108488,Email Problem,Low,Resolved,27-02-2023,05-03-2023,24,AGN-108,Operations,4,Hyderabad,12.4619236,Met,AGN-108,Harish,,Agent_8
TKT-102181,Software Bug,Low,Open,18-04-2023,21-04-2023,24,AGN-110,Finance,1,Hyderabad,58.88750613,Breached,AGN-110,Swathi,,Agent_14
TKT-102296,Software Bug,Critical,Resolved,03-08-2023,09-08-2023,24,AGN-145,HR,3,Hyderabad,56.28154022,Breached,AGN-145,Anil,,Agent_11
TKT-107164,System Crash,Low,Open,27-03-2023,31-03-2023,24,AGN-109,Operations,1,Hyderabad,60.21078604,Breached,AGN-109,Bhavya,,Agent_6
TKT-102597,Hardware Failure,Medium,In Progress,15-10-2023,16-10-2023,24,AGN-125,Finance,4,Hyderabad,66.0594907,Breached,AGN-125,Mahesh,,Agent_4
TKT-100901,Performance Issue,High,Open,21-10-2023,30-10-2023,24,AGN-115,Finance,5,Hyderabad,10.47412798,Met,AGN-115,Lakshmi,,Agent_10
TKT-106060,Network Issue,Low,In Progress,05-10-2023,08-10-2023,24,AGN-149,IT,3,Hyderabad,10.45053563,Met,AGN-149,Kiran,,Agent_7
TKT-109290,Performance Issue,High,Open,25-05-2023,01-06-2023,24,AGN-168,Operations,5,Hyderabad,9.613603702,Met,AGN-168,Preeti,,Agent_15
TKT-101677,Hardware Failure,Medium,In Progress,11-08-2023,17-08-2023,24,AGN-113,HR,4,Hyderabad,68.11642565,Breached,AGN-113,Ramesh,,Agent_1
TKT-102881,Software Bug,High,Resolved,06-08-2023,08-08-2023,24,AGN-135,Operations,3,Hyderabad,62.26108787,Breached,AGN-135,Shalini,,Agent_11
TKT-105622,Email Problem,High,Open,20-10-2023,23-10-2023,24,AGN-189,Finance,1,Hyderabad,68.24555454,Breached,AGN-189,Vikas,,Agent_6
TKT-108052,Software Bug,High,Open,01-12-2023,08-12-2023,24,AGN-179,Support,1,Hyderabad,41.67877206,Breached,AGN-179,Anjali,,Agent_11
TKT-101378,Email Problem,Medium,In Progress,23-10-2023,28-10-2023,24,AGN-110,Operations,4,Hyderabad,10.35447279,Met,AGN-110,Sanjay,,Agent_9
TKT-101248,Performance Issue,Critical,Open,27-06-2023,06-07-2023,24,AGN-141,HR,5,Hyderabad,7.561559901,Met,AGN-141,Kavya,,Agent_7
TKT-105650,Performance Issue,High,Resolved,22-12-2023,24-12-2023,24,AGN-125,Finance,4,Hyderabad,10.80072858,Met,AGN-125,Rohit,,Agent_9
TKT-106079,Performance Issue,Medium,Resolved,19-07-2023,26-07-2023,24,AGN-186,Operations,4,Hyderabad,3.754815608,Met,AGN-186,Nisha,,Agent_19
TKT-109456,Email Problem,Low,In Progress,27-09-2023,28-09-2023,24,AGN-115,Support,5,Hyderabad,13.0172926,Met,AGN-115,Deepak,,Agent_14
TKT-107036,Hardware Failure,Low,Open,31-10-2023,02-11-2023,24,AGN-110,IT,4,Hyderabad,13.29337254,Met,AGN-110,Aishwarya,,Agent_7
TKT-106487,Software Bug,Medium,In Progress,07-01-2023,10-01-2023,24,AGN-191,Operations,3,Hyderabad,6.110986608,Met,AGN-191,Prakash,,Agent_18
TKT-101058,Login Issue,Low,In Progress,15-10-2023,17-10-2023,24,AGN-161,HR,1,Hyderabad,3.744312858,Met,AGN-161,Sunita,,Agent_4
TKT-102048,Hardware Failure,High,Resolved,06-06-2023,12-06-2023,24,AGN-169,HR,1,Hyderabad,63.39990389,Breached,AGN-169,Harish,,Agent_5
TKT-106115,Performance Issue,Critical,In Progress,05-04-2023,08-04-2023,24,AGN-152,Finance,2,Hyderabad,7.017840012,Met,AGN-152,Swathi,,Agent_3
TKT-104248,Performance Issue,Low,Open,31-05-2023,09-06-2023,24,AGN-156,IT,3,Hyderabad,15.14778082,Met,AGN-156,Anil,,Agent_19
TKT-102476,Software Bug,Medium,Resolved,07-08-2023,08-08-2023,24,AGN-156,Operations,1,Hyderabad,30.18948805,Breached,AGN-156,Bhavya,,Agent_1
TKT-104603,Performance Issue,Medium,Resolved,02-09-2023,04-09-2023,24,AGN-111,Operations,5,Hyderabad,38.24603246,Breached,AGN-111,Mahesh,,Agent_13
TKT-103553,Hardware Failure,Low,Open,25-10-2023,02-11-2023,24,AGN-203,IT,1,Hyderabad,11.50183478,Met,AGN-203,Lakshmi,,Agent_5
TKT-109953,Performance Issue,Medium,Open,26-02-2023,28-02-2023,24,AGN-122,Finance,5,Hyderabad,4.106223613,Met,AGN-122,Kiran,,Agent_3
TKT-100220,Performance Issue,High,In Progress,04-09-2023,11-09-2023,24,AGN-118,Finance,4,Hyderabad,35.28412844,Breached,AGN-118,Preeti,,Agent_12
TKT-104818,Network Issue,Low,Open,27-01-2023,02-02-2023,24,AGN-130,HR,1,Hyderabad,16.67779505,Met,AGN-130,Ramesh,,Agent_5
TKT-107192,Software Bug,Critical,In Progress,01-02-2023,07-02-2023,24,AGN-113,HR,1,Hyderabad,15.69644059,Met,AGN-113,Shalini,,Agent_10
TKT-104623,Software Bug,Medium,Open,03-03-2023,12-03-2023,24,AGN-174,IT,1,Hyderabad,8.083105419,Met,AGN-174,Vikas,,Agent_3
TKT-107349,Network Issue,Critical,Resolved,25-02-2023,05-03-2023,24,AGN-144,Operations,2,Hyderabad,6.146156612,Met,AGN-144,Anjali,,Agent_20
TKT-105618,Hardware Failure,Low,Open,27-09-2023,04-10-2023,24,AGN-201,Finance,5,Hyderabad,51.37008803,Breached,AGN-201,Sanjay,,Agent_1
TKT-109856,Software Bug,Critical,In Progress,01-06-2023,02-06-2023,24,AGN-166,IT,1,Hyderabad,9.647034502,Met,AGN-166,Kavya,,Agent_8
TKT-107209,Login Issue,Medium,Resolved,18-01-2023,18-01-2023,24,AGN-175,HR,1,Hyderabad,51.63980267,Breached,AGN-175,Rohit,,Agent_5
TKT-104576,System Crash,Medium,In Progress,28-01-2023,05-02-2023,24,AGN-193,Operations,3,Hyderabad,15.94689711,Met,AGN-193,Nisha,,Agent_3
TKT-101871,Login Issue,High,Resolved,28-03-2023,04-04-2023,24,AGN-183,Operations,2,Hyderabad,18.89191839,Met,AGN-183,Deepak,,Agent_4
TKT-107915,System Crash,Low,Open,12-12-2023,15-12-2023,24,AGN-165,Finance,4,Hyderabad,2.06310789,Met,AGN-165,Aishwarya,,Agent_7
TKT-101462,Network Issue,High,Resolved,07-01-2023,16-01-2023,24,AGN-146,IT,5,Hyderabad,62.95744383,Breached,AGN-146,Prakash,,Agent_14
TKT-105521,Email Problem,Critical,In Progress,04-09-2023,10-09-2023,24,AGN-159,Finance,1,Hyderabad,7.620798464,Met,AGN-159,Sunita,,Agent_19
TKT-108536,Network Issue,Medium,In Progress,21-06-2023,30-06-2023,24,AGN-110,Support,4,Hyderabad,69.90001764,Breached,AGN-110,Harish,,Agent_1
TKT-108236,Software Bug,Critical,Open,31-01-2023,07-02-2023,24,AGN-201,Operations,5,Hyderabad,7.069417266,Met,AGN-201,Swathi,,Agent_14
TKT-107813,Email Problem,High,In Progress,13-05-2023,18-05-2023,24,AGN-150,HR,4,Hyderabad,17.3868327,Met,AGN-150,Anil,,Agent_3
TKT-102068,Network Issue,Critical,Resolved,29-10-2023,03-11-2023,24,AGN-189,Finance,2,Hyderabad,48.34955293,Breached,AGN-189,Bhavya,,Agent_12
TKT-105753,Software Bug,Medium,In Progress,22-01-2023,31-01-2023,24,AGN-196,Finance,3,Hyderabad,1.717206004,Met,AGN-196,Mahesh,,Agent_13
TKT-107237,Login Issue,Medium,Open,17-08-2023,19-08-2023,24,AGN-202,HR,5,Hyderabad,65.84882825,Breached,AGN-202,Lakshmi,,Agent_8
TKT-107016,Performance Issue,Critical,Resolved,18-02-2023,18-02-2023,24,AGN-146,Operations,2,Hyderabad,34.14991591,Breached,AGN-146,Kiran,,Agent_17
TKT-106191,Performance Issue,Medium,Open,07-07-2023,13-07-2023,24,AGN-188,HR,3,Hyderabad,4.742574082,Met,AGN-188,Preeti,,Agent_7
TKT-101514,System Crash,High,In Progress,25-12-2023,29-12-2023,24,AGN-154,Finance,3,Hyderabad,7.663822006,Met,AGN-154,Ramesh,,Agent_1
TKT-102598,Network Issue,High,In Progress,15-10-2023,19-10-2023,24,AGN-158,IT,2,Hyderabad,44.00903256,Breached,AGN-158,Shalini,,Agent_20
TKT-101001,Email Problem,Low,Resolved,10-06-2023,15-06-2023,24,AGN-134,HR,1,Hyderabad,7.801721714,Met,AGN-134,Vikas,,Agent_5
TKT-101033,Login Issue,Low,Resolved,15-12-2023,16-12-2023,24,AGN-148,Finance,5,Hyderabad,56.54637903,Breached,AGN-148,Anjali,,Agent_20
TKT-106899,Login Issue,Critical,Resolved,25-06-2023,03-07-2023,24,AGN-183,Finance,3,Hyderabad,13.60835123,Met,AGN-183,Sanjay,,Agent_10
TKT-108465,Hardware Failure,Medium,Open,26-03-2023,04-04-2023,24,AGN-143,HR,4,Hyderabad,9.014313007,Met,AGN-143,Kavya,,Agent_19
TKT-105051,System Crash,Critical,Resolved,13-01-2023,21-01-2023,24,AGN-137,HR,1,Hyderabad,11.44001214,Met,AGN-137,Rohit,,Agent_11
TKT-109971,Login Issue,Low,In Progress,13-01-2023,14-01-2023,24,AGN-108,IT,3,Hyderabad,68.77639432,Breached,AGN-108,Nisha,,Agent_19
TKT-104476,Network Issue,Low,Resolved,24-07-2023,01-08-2023,24,AGN-196,Finance,1,Hyderabad,13.31017064,Met,AGN-196,Deepak,,Agent_8
TKT-100478,Network Issue,Low,In Progress,16-10-2023,23-10-2023,24,AGN-152,HR,2,Hyderabad,64.88578566,Breached,AGN-152,Aishwarya,,Agent_1
TKT-100515,Login Issue,Critical,Resolved,12-02-2023,20-02-2023,24,AGN-149,Operations,1,Hyderabad,41.01984575,Breached,AGN-149,Prakash,,Agent_9
TKT-101191,Network Issue,Critical,In Progress,29-06-2023,02-07-2023,24,AGN-186,IT,5,Hyderabad,33.63132094,Breached,AGN-186,Sunita,,Agent_8
TKT-106297,Login Issue,Critical,In Progress,26-05-2023,04-06-2023,24,AGN-201,IT,3,Hyderabad,17.48562117,Met,AGN-201,Harish,,Agent_5
TKT-109603,Software Bug,Low,Open,14-04-2023,16-04-2023,24,AGN-190,IT,1,Hyderabad,14.67918325,Met,AGN-190,Swathi,,Agent_16
TKT-100271,System Crash,Critical,Resolved,09-04-2023,18-04-2023,24,AGN-116,HR,2,Hyderabad,4.580849296,Met,AGN-116,Anil,,Agent_1
TKT-108334,Hardware Failure,Low,In Progress,24-05-2023,25-05-2023,24,AGN-150,IT,1,Hyderabad,11.24245208,Met,AGN-150,Bhavya,,Agent_8
TKT-107778,Network Issue,High,In Progress,08-03-2023,11-03-2023,24,AGN-158,Support,3,Hyderabad,16.9397671,Met,AGN-158,Mahesh,,Agent_3
TKT-106008,Login Issue,Low,Resolved,01-09-2023,05-09-2023,24,AGN-170,Finance,1,Hyderabad,4.520125097,Met,AGN-170,Lakshmi,,Agent_4
TKT-107987,Login Issue,Low,Open,01-11-2023,01-11-2023,24,AGN-157,IT,3,Hyderabad,4.488044696,Met,AGN-157,Kiran,,Agent_4
TKT-103332,Network Issue,Critical,In Progress,15-06-2023,19-06-2023,24,AGN-135,Support,5,Hyderabad,48.34015521,Breached,AGN-135,Preeti,,Agent_13
TKT-100787,Software Bug,High,In Progress,11-07-2023,11-07-2023,24,AGN-172,Support,4,Hyderabad,52.09500253,Breached,AGN-172,Ramesh,,Agent_15
TKT-106222,Hardware Failure,Low,Open,04-04-2023,08-04-2023,24,AGN-122,Support,2,Hyderabad,8.758817547,Met,AGN-122,Shalini,,Agent_20
TKT-109873,Email Problem,Low,Resolved,30-11-2023,04-12-2023,24,AGN-201,IT,3,Hyderabad,14.02855902,Met,AGN-201,Vikas,,Agent_3
TKT-100622,Login Issue,High,Resolved,23-11-2023,27-11-2023,24,AGN-112,Operations,4,Hyderabad,18.88090566,Met,AGN-112,Anjali,,Agent_11
TKT-103841,Email Problem,Low,In Progress,16-01-2023,22-01-2023,24,AGN-157,IT,1,Hyderabad,68.16286895,Breached,AGN-157,Sanjay,,Agent_14
TKT-103676,Performance Issue,Critical,Open,23-07-2023,23-07-2023,24,AGN-148,HR,5,Hyderabad,8.015503856,Met,AGN-148,Kavya,,Agent_18
TKT-102572,Performance Issue,Critical,Resolved,11-08-2023,11-08-2023,24,AGN-109,HR,2,Hyderabad,1.942484451,Met,AGN-109,Rohit,,Agent_6
TKT-106915,Network Issue,Low,Resolved,03-12-2023,03-12-2023,24,AGN-179,Operations,5,Hyderabad,1.794752136,Met,AGN-179,Nisha,,Agent_2
TKT-105033,Email Problem,Low,Resolved,25-05-2023,27-05-2023,24,AGN-155,IT,5,Hyderabad,54.91007651,Breached,AGN-155,Deepak,,Agent_10
TKT-107788,Performance Issue,Critical,Open,14-08-2023,21-08-2023,24,AGN-184,HR,4,Hyderabad,13.14992423,Met,AGN-184,Aishwarya,,Agent_4
TKT-105214,Email Problem,High,Resolved,12-04-2023,17-04-2023,24,AGN-117,Support,1,Hyderabad,4.672450671,Met,AGN-117,Prakash,,Agent_12
TKT-104712,Software Bug,Medium,Resolved,20-07-2023,23-07-2023,24,AGN-170,Operations,2,Hyderabad,2.362812088,Met,AGN-170,Sunita,,Agent_13
TKT-100066,System Crash,Critical,In Progress,17-09-2023,17-09-2023,24,AGN-175,Operations,2,Hyderabad,10.60437047,Met,AGN-175,Harish,,Agent_14
TKT-107533,Login Issue,Critical,Resolved,21-08-2023,27-08-2023,24,AGN-148,Support,2,Hyderabad,9.581320406,Met,AGN-148,Swathi,,Agent_3
TKT-104616,Performance Issue,Medium,Resolved,07-01-2023,12-01-2023,24,AGN-119,HR,2,Hyderabad,7.006684936,Met,AGN-119,Anil,,Agent_1
TKT-101140,Network Issue,Medium,In Progress,12-11-2023,18-11-2023,24,AGN-140,HR,3,Hyderabad,53.08051422,Breached,AGN-140,Bhavya,,Agent_19
TKT-105730,Performance Issue,Critical,In Progress,10-10-2023,17-10-2023,24,AGN-107,HR,2,Hyderabad,3.160809839,Met,AGN-107,Mahesh,,Agent_3
TKT-107465,System Crash,High,In Progress,13-07-2023,16-07-2023,24,AGN-182,Support,4,Hyderabad,29.53737998,Breached,AGN-182,Lakshmi,,Agent_5
TKT-109379,System Crash,Low,In Progress,25-06-2023,29-06-2023,24,AGN-161,Support,1,Hyderabad,5.41376323,Met,AGN-161,Kiran,,Agent_19
TKT-104471,Software Bug,Low,In Progress,04-03-2023,05-03-2023,24,AGN-185,Support,1,Hyderabad,17.48917952,Met,AGN-185,Preeti,,Agent_20
